id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
628197,https://finds.org.uk/database/artefacts/record/id/628197,BUC-799D1A,PAS53C799D1001B08,COIN,,,,,,,,13.74,1.31,1,,,,,"GREEK AND ROMAN PROVINCIAL",-50,50,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Northwest India drachm of a type issued by the Indo-Scythian king Azes, dating to c. 50 BC-AD 50. c.f. Senior (A Catalogue of Indo-Scythian coins), pp. 80-111.",1,,Indo-,,3,Azes,,Drachm,,,,,,,,"Horseman right","Standing figure left",[...],[...],,,,2014-07-13T00:00:00Z,,,Buckinghamshire,"Aylesbury Vale","Restricted access",Lenborough,,"Restricted access",,,,,,"Returned to finder",,477038,images/rtyrrell/,4DSCN8826.JPG,"Restricted info","Metal detector","Ros Tyrrell",BUC,2014-07-17T10:39:29Z,2018-10-25T15:00:54Z
621125,https://finds.org.uk/database/artefacts/record/id/621125,WMID-5A3B3C,PAS5395A3B3001C5E,COIN,Certain,,,,,,3.3,24.1,9.5,1,,,,,"GREEK AND ROMAN PROVINCIAL",-264,-241,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A complete base silver (billon) / copper alloy two shekel coin of Carthage, in the region of Zeugitana, dating to about 264-241 BC (period of the First Punic War), Head of Tanit / Horse standing right. SNG Copenhagen, pl 7, cf. 190; J. Alexandropopoulos, Les Monnaies de l'Afrique antique, p. 372, cf. no. 44. These coins are normally listed as base silver (billon) and the metal analysis below supports this, with 17.07% silver.Diameter: 24.1 mmThickness: 3.3 mmWeight: 9.5 gCoin was tested using a Bruker Mistral MI XRF machine and was found to contain 17.07% Ag (Silver); 82.14% Cu (Copper); 0.54% Fe (Iron) and 0.24% Sn (Tin).",,,Siculo-Punic,,3,,Carthage,"Double shekel",,,,,,12,,"Head of Tanit facing left","Horse facing right, with date palm behind",-,-,,,,2013-09-30T00:00:00Z,,"West Midlands",Staffordshire,"South Staffordshire","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,471759,images/tgilmore/,WMID-5A3B3C.jpg,"Restricted info","Metal detector","Teresa Gilmore",WMID,2014-06-09T13:08:19Z,2018-02-19T15:33:32Z
604147,https://finds.org.uk/database/artefacts/record/id/604147,FASAM-0B7712,PAS5310B77100149B,COIN,Certain,,,,,,,25,13.7,1,,,,,"GREEK AND ROMAN PROVINCIAL",238,244,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper alloy coin of Gordian III (AD 238-44), struck at Nicopolis-ad-Istrum (in Moesia Inferior). The obverse legend is illegible, but the emperor is identified fromt he style of bust. The reverse inscription records the piece as coming from Nicopolis. The reverse type might be unpublished, but we will not know until a better example of this issue is found (either from a hoard or as a site-find, or in a publication that has not been consulted), but probably shows Hermes standing left.",,,,,3,"Gordian III","Nicopolis ad Istrum",Unit,,,,,,,,"Laureate, draped and cuirassed right","Unclear figure, possibly Hermes, holding indeterminate objects in both hands; to left, altar","[ ... ]","Probably [ magistrate's name] [NIKO]KO?[O??N] ?POC [ICT]",,,,,2014-02-10T00:00:00Z,"North West",Lancashire,Fylde,"Restricted access",Kirkham,,"Restricted access",,,,,"From a paper map","Returned to finder",,463227,images/sam/,MoLNWCD4CF3SamsEntry.jpg,"Restricted info","Metal detector","Sam Moorhead",FASAM,2014-02-28T16:21:05Z,2015-04-10T10:53:29Z
602592,https://finds.org.uk/database/artefacts/record/id/602592,YORYM-751483,PAS530751480016B7,COIN,Certain,,,,,,,13.9,1.2,1,,,,,"GREEK AND ROMAN PROVINCIAL",119,120,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Roman Provincial coin: Silver Hemidrachm of Hadrian (AD 117-38), struck at Caesarea, Cappadocia, dating to AD 119-20 (Reece Period 5), ET ?, Club. BMC Galatia, Cappadocia and Syria, p. 62, nos. 143-5; Metcalf, The Silver Coinage of Cappadocia (ANS NNM 166, 1996), p. 117, no. 85.",,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,Hadrian,"Caesarea, Cappadocia",Hemidrachm,,,,,,,,"Laureate head right",Club,"[ ... ]?PIANOC CEBAC[T]","ET - (?)",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",,,"Restricted access",,,,,"From a paper map","Returned to finder",,457712,images/bmorris/,JWe0025.jpg,"Restricted info","Metal detector","Rebecca Griffiths",YORYM,2014-02-21T13:14:48Z,2014-02-24T14:14:57Z
566512,https://finds.org.uk/database/artefacts/record/id/566512,SUR-975A62,PAS51C975A60013A6,COIN,Certain,,,,,,,18.36,2.4,1,13-804,,,,"GREEK AND ROMAN PROVINCIAL",98,99,,,,,,"A Roman Provincial silver drachm of Trajan dating to the period AD 98 to 99 (Reece period 5). ?HME? Y?ATB reverse type depicting owl standing on two lyres. Mint of Lycia.  BMC Greek (Lycia, Pamphylia) 11, p.39",,,,,3,Trajan,Lycia,Drachm,,5,,,,,,"Laureate bust facing right","Owl standing on two lyres","AYT KAIC NEP TPAIANOC CEB ?ERM","?HME? Y?ATB",,,,2013-06-03T00:00:00Z,,"South East",Surrey,Tandridge,"Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,431118,images/dwilliams/,DSCN2080.JPG,"Restricted info","Metal detector","David Williams",SUR,2013-06-25T11:49:10Z,2013-07-04T15:57:04Z
559167,https://finds.org.uk/database/artefacts/record/id/559167,FASAM-A25516,PAS518A2551001CB0,COIN,Certain,,,,,,,16,6.1,1,,,,,"GREEK AND ROMAN PROVINCIAL",-325,-275,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Carthaginian coin, dating to c. 325 - 275 BC, struck in Zeugitania (North Africa) at Carthage. Male head with wreath of corn ears; horse right. 16mm; 6.10g. SNG Copenhagen, pl. 5, cf. 94-95.This coin was bought by Mark Fox of the USA on ebay where the provenance to Hampshire was provided. The patina on the coin is not immediately convincing for a British find, but the coin is included on the database nonetheless.",,,Siculo-Punic,,3,,Carthage,Uncertain,,,,,,,,"Male head left wearing wreath of corn ears","Horse right",,,,,,,,"South East",Hampshire,Winchester,"Restricted access",Hampshire,,"Restricted access",,,,,"Centred on village (which isn't a parish)","In a private collection, recorded for academic use",,425890,images/sam/,CarthWinchesterBronze1a.jpg,"Restricted info","Metal detector","Sam Moorhead",FASAM,2013-05-08T11:13:39Z,2018-02-19T15:13:10Z
551710,https://finds.org.uk/database/artefacts/record/id/551710,PUBLIC-CA3555,PAS514CA355001980,COIN,Certain,,,19.4,,16.5,3.18,,3.73,1,,,,,"GREEK AND ROMAN PROVINCIAL",-250,-150,,,,,,"A struck copper-alloy unit of Massalia (Marseilles) (c. 250-150 BC) (Reece Period 1). Obverse: head of Apollo left; reverse: bull butting right. SNG Copenhagen, Spain & Gaul, plate XXXVI, cf. 735-7",,,"Identified by David Holman",,3,,Masslia,Unit,,,,,,,,"Head of Apollo left; area to left of bust obscured","Bull butting right; area above obscured",,"[ ]",,,,2013-03-04T00:00:00Z,,"South East",Kent,Dover,"Restricted access",Sholden,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,420970,images/bish/,"Massalian unit rev.jpg","Restricted info","Metal detector",Bish,PUBLIC,2013-03-22T18:30:45Z,2013-04-15T12:12:13Z
538285,https://finds.org.uk/database/artefacts/record/id/538285,CPAT-D8ACC6,PAS50ED8ACC001C1E,COIN,Certain,,,,,,4,20,7.8,1,,PRN120680,,,"GREEK AND ROMAN PROVINCIAL",293,294,,,,,,"A Roman provincial coin, a billon tetradrachm of Maximianus I (AD 286-305), minted in Alexandria, and struck in year 7 = AD 293-4. Reverse: LZ, Victory advancing right. BMCG Alexandria, p. 331, cf. nos. 2580-1.",,,"The condition of the coin does suggest that this is not an ancient loss.",,3,Maximian,"Alexandria (Egypt)",Tetradrachm,,,,,,,,"Laureate, (draped and cuirassed) right","Victory advancing right holding wreath and palm; to right, star","MAIIMIANOC CEB","L - Z",,,,,,Wales,Powys,Powys,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,411043,images/jspencer/,3449-0002.JPG,"Restricted info","Metal detector","Jeff Spencer",CPAT,2013-01-09T15:20:45Z,2014-09-11T13:15:08Z
534879,https://finds.org.uk/database/artefacts/record/id/534879,FASAM-73C2A0,PAS50C73C2A00100C,COIN,Certain,,,,,,,20,4.6,1,,,,,"GREEK AND ROMAN PROVINCIAL",-300,-264,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper coin (20mm) of the Carthaginians, struck at one of several mints in the Punic Empire, including Carthage and cities on Sardinia, 300-264 BC. Obverse: head of Tanit left; Reverse: horse's head right. cf SNG Copenhagen, no. 144ff. J. Alexandropoulos, Les monnaies de l'Afrique antique (2009), p. 375 no. 57. This is one of a number of Carthaginian coins recorded on the PAS Database, with findspots from Hampshire around to Lincolnshire.",,,Siculo-Punic,,3,,Punic-Sardinia,Unit,,,,,,6,,"Head of Tanit left","Horse head right; unclear Punic letter to right",-,,,,,2012-11-15T00:00:00Z,,"South West","Bath and North East Somerset","Bath and North East Somerset","Restricted access","Nr Bath",,"Restricted access",,,,,"From finder","Returned to finder",,408355,images/sam/,"Carthaginian rev.jpg","Restricted info","Other chance find","Sam Moorhead",FASAM,2012-12-11T13:59:06Z,2018-02-19T14:50:49Z
531658,https://finds.org.uk/database/artefacts/record/id/531658,SUSS-0AB840,PAS50B0AB84001079,COIN,Certain,,,,,,4.2,26.6,17.7,1,,,,,"GREEK AND ROMAN PROVINCIAL",-425,-405,,,,,,"A silver Tetradrachm issued in Camerina, Sicily and dating to the period 425 BC to 405 BC. SNG ANS Pt III/1, no. 1203.We would have to handle this coin to confirm that it is an ancient coin rather than a more recent copy. If genuine, it is likely to be a recent loss.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,,Camarina,Tetradrachm,,,,,,,,"Athena driving quadriga left; flying Nike brings her a wreath; in the exergue, a swan","Head of bearded Heracles left",[...],[...],,,,2012-09-01T00:00:00Z,,"South East","West Sussex",Horsham,"Restricted access","Near Pulborough",,"Restricted access",,,,,"From a paper map","Returned to finder",,406729,images/lwalker/,SUSS-OAB840Tetradrachm.jpg,"Restricted info","Metal detector","Elizabeth Walker",SUSS,2012-11-24T11:12:04Z,2012-12-03T16:41:02Z
517392,https://finds.org.uk/database/artefacts/record/id/517392,FAPJW-4A3D65,PAS5034A3D6001A11,COIN,Certain,,,,,,,22,8,1,,,,,"GREEK AND ROMAN PROVINCIAL",-200,230,"GREEK AND ROMAN PROVINCIAL",,,,,"A copper-alloy Hellenistic or Roman Provinical coin dating to the period 200 BC to the early third century AD. The coin is worn and corroded making identification difficult. However, it is possible that it is a Roman Provincial issue of Septimius Severus. The reverse depicts an unclear figure standing left. Mint uncertain.",,,"SF 7043",,3,"Septimius Severus",,,,,,,,,,"Bust right","Figure left",[...],[...],,,,,,"North East",Darlington,Darlington,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,395054,images/pwalton/,7043.jpg,"Restricted info","Metal detector","Philippa Walton",FAPJW,2012-08-22T10:18:15Z,2013-08-09T11:19:55Z
517316,https://finds.org.uk/database/artefacts/record/id/517316,FAPJW-399866,PAS50339986001CF0,COIN,Certain,,,,,,,13,1.86,1,,,,,"GREEK AND ROMAN PROVINCIAL",-200,402,"GREEK AND ROMAN PROVINCIAL",,,,,"A copper-alloy coin, either a Greek or Roman Provincial issue or a nummus dating to the fourth century AD. The obverse and reverse are illegible. Mint unknown.",,,"SF 7063",,3,,,,,,,,,,,Illegible,Illegible,,,,,,,,"North East",Darlington,Darlington,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,395906,images/pwalton/,7063.jpg,"Restricted info","Metal detector","Philippa Walton",FAPJW,2012-08-21T15:21:59Z,2013-11-12T16:41:20Z
516997,https://finds.org.uk/database/artefacts/record/id/516997,FASAM-21AFB5,PAS50321AFB001946,COIN,Certain,,,,,,,20,4.8,1,,,,,"GREEK AND ROMAN PROVINCIAL",-25,24,ROMAN,,,,,"A bronze coin of Juba II of Numidia dating to the period 25 BC to 24 AD (Reece period 1). The reverse depicts Victory advancing right. cf. Alex no. 187-188; Mazard no. 285.",,,"SF 436",,3,"Juba II",Numidia,,,,,,,,,"Head right","Victory right",[...],[...]XXX,,,,,,"North East",Darlington,Darlington,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,408625,images/sam/,436.jpg,"Restricted info","Metal detector","Sam Moorhead",FASAM,2012-08-20T12:09:49Z,2013-09-16T09:49:09Z
516796,https://finds.org.uk/database/artefacts/record/id/516796,SF-D219E1,PAS502D219E0012D1,COIN,Certain,,,,,,,20.18,7.24,1,,,,,"GREEK AND ROMAN PROVINCIAL",280,281,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy tetradrachm of Probus minted in Alexandria, Egypt, c.280-281 AD. Reverse: Eagle standing right, wreath in beak, L-S in the field. As BMC Alexandria 2430; Milne 4628.The appearance of this coin (very little patina) is due to it being found in Breckland soils.   However, the fact it was found in a garden suggests that it might not be an ancient loss.",,,,,3,Probus,"Alexandria (Egypt)",Tetradrachm,,,,,,12,,"Laureate and cuirassed bust right","Eagle standing right, wreath in beak, L-S in the field","A K M AVP ?POBOC CEB",,,,,1980-01-01T00:00:00Z,,Eastern,Norfolk,Breckland,"Restricted access",Thetford,,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,392875,images/abrown/,Thetford_SF-D219E1.jpg,"Restricted info","Metal detector","Andrew Brown",SF,2012-08-16T17:36:47Z,2012-08-23T08:26:38Z
516559,https://finds.org.uk/database/artefacts/record/id/516559,FAPJW-BA1586,PAS502BA158001B91,COIN,Certain,,,,,,,18,5.4,1,,,,,"GREEK AND ROMAN PROVINCIAL",-200,260,,,,,,"A copper-alloy Greek or Roman Provincial coin dating to some time between the third century BC and third century AD. Illegible reverse type. Mint uncertain.",,,"SF 5451",,3,,,,,,,,,,,"Traces of bust",Illegible,[...],[...],,,,,,"North East",Darlington,Darlington,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,403681,images/pwalton/,5451.jpg,"Restricted info","Metal detector","Philippa Walton",FAPJW,2012-08-15T14:17:13Z,2013-09-13T11:17:59Z
492020,https://finds.org.uk/database/artefacts/record/id/492020,IOW-4C0444,PAS4F54C0440018C7,COIN,Certain,,,,,,3.58,20.86,7.53,1,IOW2012-4-115,,,,"GREEK AND ROMAN PROVINCIAL",282,285,"GREEK AND ROMAN PROVINCIAL",Late,"GREEK AND ROMAN PROVINCIAL",Late,,"A Greek and Roman provincial copper-alloy tetradrachm of Carinus dating to the period AD 282 to 285, minted in Alexandria. Reece period 14. Cf. Curtis (1990) Tetradrachms of Roman Egypt, p. 161, no. 1909 passim.Obverse: Laureate head right; AKMAKA [...]Reverse: Eagle standing left, head turned back, wreath in beak, lamda gamma in right hand field; [...]",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,Carinus,"Alexandria (Egypt)",Tetradrachm,,,,,,12,,"Laureate head right","Eagle standing left, head turned back, wreath in beak; lamda gamma in right hand field","AKMAKA [...]",[...],,,,2012-03-03T00:00:00Z,,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",Finder,372755,images/fbasford/,IOW2012-4-115.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2012-03-05T13:31:48Z,2012-03-05T16:42:00Z
485708,https://finds.org.uk/database/artefacts/record/id/485708,SWYOR-829857,PAS4F282985001D67,COIN,,,,,,,2.14,16.26,2.16,1,"PAS form number 1660",,,,"GREEK AND ROMAN PROVINCIAL",41,69,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper coin of uncertain date - Claudian or Neronian (Reece Periods 2 or 3). COHOR PRAE PHIL reverse type depicting three standards. Mint of Philippi. RPC I, p.308, no.1651.From RPC I, p.308: &quot;these coins have always been assigned to the reign of Augustus, but some doubt now attaches to this in view of their composition, which is copper rather than bronze. At Philippi, and indeed elsewhere in Macedonia, copper is not found before the reign of Claudius, so a Claudian-Neronian date seems likely.&quot;",1,,"This is a rare coin and this is believed to be the first one found in the UK",,3,Claudius,Philippi,,,,,,,,,"Victory with a wreath and palm standing l. on base","three standards","VIC AVG","COHOR PRAE PHIL",,,,2010-11-08T00:00:00Z,2011-11-07T00:00:00Z,,Wakefield,Wakefield,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,367891,images/acooper/,PAS_1660_829857.jpg,"Restricted info","Metal detector","Amy Downes",SWYOR,2012-01-31T17:48:56Z,2020-06-11T11:03:56Z
458710,https://finds.org.uk/database/artefacts/record/id/458710,IOW-D01831,PAS4E4D0183001220,COIN,Certain,,,,,,,23.4,6.54,1,IOW2011-5-108,,,,"GREEK AND ROMAN PROVINCIAL",-100,-1,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"An Iberian-Celtiberian bronze coin, struck at Sekaisa in Spain, dating to the 1st century BC; Prancing horse, rider carrying spear.L. Villaronga, Corpus Nummum Hispaniae ante Augusti Aetatem, Madrid, 1994, p. 237, nr. 43.Obverse: Beardless male head right, dolphin in front, possibly legend behind.Reverse: SEKAISA in Celtiberian script; Prancing horse, rider carrying spear.",1,,,,3,,Sekaisa,,,,,,,11,,"Beardless male head right, dolphin in front, possibly legend behind","Prancing horse, rider carrying spear",SEKAISA,,,,,2011-08-07T00:00:00Z,,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",Finder,342487,images/fbasford/,IOW2011-5-108.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2011-08-18T13:11:53Z,2011-08-30T11:27:00Z
431182,https://finds.org.uk/database/artefacts/record/id/431182,BERK-B94EB1,PAS4D6B94EB001196,COIN,Certain,,,,,,2.7,25.94,9.5,1,2010.680,,,,"GREEK AND ROMAN PROVINCIAL",98,250,"GREEK AND ROMAN PROVINCIAL",,ROMAN,,,"A copper alloy Roman provincial bronze of uncertain emperor of the 2nd or 3rd century (possibly Trajan, AD 98-117, Reece Period 5), Tetrastyle temple on reverse. Uncertain mint.",,,,,3,Trajan,,As,,10,,,,,,"Draped bust right","Figure (possibly Jupiter) standing left in hexastyle temple",[...],[...],,,,2007-01-01T00:00:00Z,2011-02-02T00:00:00Z,"South East",Oxfordshire,"South Oxfordshire","Restricted access","South Oxfordshire",,"Restricted access",,,,,"Centred on field","Returned to finder",,324507,images/abyard/,2010680.jpg,"Restricted info","Metal detector","Anni Byard",BERK,2011-02-28T12:28:27Z,2014-08-12T10:14:09Z
428339,https://finds.org.uk/database/artefacts/record/id/428339,IOW-02DC06,PAS4D502DC0001C74,COIN,Certain,Drachm,,,,,,28,13.72,1,IOW2011-7-1,,,,"GREEK AND ROMAN PROVINCIAL",138,161,"GREEK AND ROMAN PROVINCIAL",Early,"GREEK AND ROMAN PROVINCIAL",Early,,"A Roman copper-alloy drachm of Antoninus Pius (138-61); Serapis standing left, holding sceptre; Cerberus to left; Alexandria, Egypt. c.f. RPC online 15837.Obverse: Bust of Antoninus Pius right.Reverse: Serapis standing left, holding sceptre; Cerberus to left.",,,"This coin was found in a garden 40 years ago.  It is quite possible that it was not an ancient loss.",,3,"Antoninus Pius","Alexandria (Egypt)",Drachm,,,,,,12,,"Bust of Antoninus Pius right","Serapis standing left, holding sceptre; Cerberus to left","[ ]","[ ]",,,,,,"South East",Hampshire,"Basingstoke and Deane","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,315528,images/fbasford/,IOW2011-7-1.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2011-02-07T17:37:05Z,2011-03-21T11:05:36Z
426186,https://finds.org.uk/database/artefacts/record/id/426186,FAKL-EB9B86,PAS4D3EB9B8001CAB,COIN,Certain,Ptolemaic,,,,,6.3,33.1,34.97,1,225,,,,"GREEK AND ROMAN PROVINCIAL",-221,-205,"GREEK AND ROMAN PROVINCIAL",Middle,,,,"Copper AE 33mm of Ptolemy IV Philopater (221-205 BC)Mint of Alexandria, EgyptObv. -; Diademed head of Ptolemy rightRev. ?TO?EMAI?? BA?I?E??; Eagle standing left on thunderbolt; to left, cornucopiae; between legs, (?I?)SNG Copenhagen, Ptolemies (1977), pl. VIII, cf. 202",1,"National importance","When discovered this coin was covered with encrustations which were removed by the finder. It is a highly unusual find for Britain",,3,,,Drachm,PTOLEMY,,,,,,,"Diademed head of Ptolemy right","Eagle on thunderbolt",,"?TO?EMAI??  BA?I?E??",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","North Cave",,"Restricted access",,,,,"From a paper map","Returned to finder",,313680,images/kleahy/,"Cot 225.jpg","Restricted info","Metal detector","Kevin Leahy",FAKL,2011-01-25T11:53:29Z,2011-04-20T12:56:43Z
415659,https://finds.org.uk/database/artefacts/record/id/415659,KENT-FE0F67,PAS4CDFE0F6001EAF,COIN,,,,19.7,,19.3,2.85,19.7,4.9,1,"FF 10 SF 26",,,,"GREEK AND ROMAN PROVINCIAL",217,218,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper alloy Roman Provincial coin (AE20) of Diadumenian (AD 217-8) , minted in Byzantium, Thrace. Obverse, cuirassed bust of emperor right with Greek inscription, ?????V???????C ?, transliterated as DIADOUMENIANOS C. Reverse, a bunch of grapes hanging, ????????? surrounding. Ref. SNG Copenhagan Thrace cf. 517 (reverse for coin of Caracalla).This coin is apparently unpublished in any major catalogue, but one piece was found in the Sacred Spring at Bath (Walker 1988, p. 320 and pl. XXXIX no. 8). Two other specimens are also recorded on the PAS Database - see SUSS-B668C1 and KENT-992786. It is a mystery why the only four known specimens of this provincial coin have British find-spots.Thickness 2.85mm; Diameter 19.7 / 19.3mm; Weight 4.9g; Die Axis 6This coin has been kindly donated by the Finder and Landowner to the British Musum (2011,4172.1)",1,,"West Kent Detector Club co-operative effort with West Kent Archaeological Society/Darent Valley Archaeological Project. Ref. FF.10.SF 26",,3,"Diadumenian Caesar",Byzantium,"Uncertain (copper alloy)",,10,,,,6,,"Cuirassed bust right","Bunch of grapes","?????VMENIANOC K",?????????,,,,2010-07-24T00:00:00Z,,,Kent,Sevenoaks,"Restricted access",SEVENOAKS,,"Restricted access",,,,,,"Donated to a museum","KIndly donated by Finder and Landowner to the British Museum",1027024,images/ucljo/,KENTFE0F67.jpg,"Restricted info","Metal detector during controlled archaeological investigation","Geoff Burr",KENT,2010-11-14T13:15:35Z,2019-07-16T17:03:36Z
415522,https://finds.org.uk/database/artefacts/record/id/415522,LANCUM-D6CE41,PAS4CDD6CE4001102,COIN,Certain,,,,,,1,18,1.16,1,,,,,"GREEK AND ROMAN PROVINCIAL",119,127,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Silver provincial drachm Caesarea (Cappadocia, Asia Minor), dated to c. AD 119-27. RPC Vol III, p. 391, no. 3083.O: AKT KAIC TPAIAN A?PIANOC CEB. Bust laureate and draped, right.R: ?HMAPX E? Y?AT ?. Helios standing atop Mount Argaeus, holding spear and globe.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,Hadrian,"Caesarea, Cappadocia",Drachm,,6,,,,,,"Bust laureate and draped, right.","Helios standing atop Mount Argaeus, holding spear and globe.","AKT KAIC TPAIAN A?PIANOC CEB","?HMAPX E? Y?AT ?",,,,2000-11-03T00:00:00Z,2010-11-12T00:00:00Z,"North West",Cumbria,Eden,"Restricted access",Penrith,,"Restricted access",,,,,"From a paper map","Returned to finder",,622767,images/dboughton/,LANCUMD6CE41coininpouch.jpg,"Restricted info","Metal detector","Dot Boughton",LANCUM,2010-11-12T16:35:48Z,2017-08-03T16:19:06Z
414359,https://finds.org.uk/database/artefacts/record/id/414359,IOW-582D74,PAS4CD582D700187A,COIN,Certain,,,,,,4.5,17.1,7.47,1,IOW2010-2-519,,,,"GREEK AND ROMAN PROVINCIAL",288,289,"GREEK AND ROMAN PROVINCIAL",Early,"GREEK AND ROMAN PROVINCIAL",Early,,"A Roman  Provincial copper-alloy tetradrachm of Diocletian (284-305);  L E; Eusebia standing left at altar; Alexandria,  AD 288-9. BMC  Greek, Alexandria, c.f. no. 2510.",,,,,3,Diocletian,"Alexandria (Egypt)",Tetradrachm,,,,,,12,,"Laureate head right","Eusebia standing left at altar","Unclear Greek inscription for Diocletian","L E",,,,2010-10-17T00:00:00Z,,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,304194,images/fbasford/,IOW2010-2-519.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2010-11-06T16:31:19Z,2011-03-21T11:05:36Z
404321,https://finds.org.uk/database/artefacts/record/id/404321,NARC-675913,PAS4C7675910015D3,COIN,Certain,tetradrachm,,,,,3,20,7.84,1,,,,,"GREEK AND ROMAN PROVINCIAL",285,286,,,,,,"A copper alloy Alexandrian tetradrachm. 3rd century AD. Diocletian (284-305 AD).Obverse: A K (G)OYA DIOKLHTIANOC CEB (in Greek letters) - Laureate, draped and cuirassed bust right, seen from behind Reverse: Dikaiosyne standing left, holding scales and cornucopiae. L to left; B to right.The B in the right field indicates that this coin was minted in the second year of the emperors reign, and so dating this coin to 285/6 AD. Minted in Alexandria, Egypt.c.f. BMC Alexandria Supplement, no. 3469",,,,,3,Diocletian,"Alexandria (Egypt)",Tetradrachm,,,,,,12,,"Laureate, draped and cuirassed bust right, seen from behind","Dikaiosyne standing left, holding scales and cornucopiae","A K GOYA DIOKLHTIANOC CEB","L B//-",,,,,,,,,"Restricted access",unknown,,"Restricted access",,,,,,"Returned to finder",,294807,images/jcassidy/,"roman coin obverse.jpg","Restricted info","Metal detector","Julie Cassidy",NARC,2010-08-26T15:09:21Z,2010-09-09T17:09:00Z
402848,https://finds.org.uk/database/artefacts/record/id/402848,IOW-52D5B3,PAS4C652D5B0015B4,COIN,,,,,,,,22.4,8.79,1,IOW2010-2-380,,,,"GREEK AND ROMAN PROVINCIAL",265,266,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A base silver tetradrachm of Gallienus, 260-8; L - I? (= Year 13 = AD 265-6); Eagle standing right, wreath in beak; palm behind; Alexandria, AD 265-6. BMC Greek, Alexandria, no. 2236.",,,,,3,Gallienus,"Alexandria (Egypt)",Tetradrachm,,,,,,12,,"Laureate bust right","Eagle standing right, wreath in beak; palm behind","AVT K ? ?IK ?A??IHNOC CEB (The ?s are Greek letters - Pi, Lamda, Gamma, Lamda, Lamda)","L ? I? (= Year 13 = AD 265-6)",,,,2010-08-01T00:00:00Z,,,"Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,,"Returned to finder",,293491,images/fbasford/,IOW2010-2-380.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2010-08-13T12:32:43Z,2019-09-11T13:41:36Z
